id,preco_medio_trimestral,price,valor_venda,lucro,pct_lucro
4399210130,229051.5,225500.0,251601.5,26101.5,11.57
7335400500,235000.0,194900.0,254490.0,59590.0,30.57
7338000950,238000.0,187000.0,256700.0,69700.0,37.27
1450300050,235000.0,224950.0,257495.0,32545.0,14.47
5198600005,229051.5,195000.0,248551.5,53551.5,27.46
7140600020,229051.5,245000.0,269500.0,24500.0,10.0
1921059310,237950.0,193000.0,257250.0,64250.0,33.29
9500900110,235000.0,224000.0,257400.0,33400.0,14.91
8892900210,229051.5,236000.0,259600.0,23600.0,10.0
1821059067,229051.5,200000.0,249051.5,49051.5,24.53
1018000110,229051.5,224000.0,251451.5,27451.5,12.26
1202000140,238000.0,160000.0,254000.0,94000.0,58.75
3339900640,229051.5,200000.0,249051.5,49051.5,24.53
7889000125,237950.0,235000.0,261450.0,26450.0,11.26
2648000071,237950.0,225000.0,260450.0,35450.0,15.76
1921059235,229051.5,215000.0,250551.5,35551.5,16.54
1450100390,237950.0,208000.0,258750.0,50750.0,24.4
1450100390,235000.0,125000.0,247500.0,122500.0,98.0
1450100390,237950.0,208000.0,258750.0,50750.0,24.4
1450100390,235000.0,125000.0,247500.0,122500.0,98.0
8699100160,237950.0,250000.0,275000.0,25000.0,10.0
7345200400,235000.0,205000.0,255500.0,50500.0,24.63
7338000270,229051.5,184500.0,247501.5,63001.5,34.15
1921059045,238000.0,195000.0,257500.0,62500.0,32.05
7889000160,237950.0,222000.0,260150.0,38150.0,17.18
7140600055,229051.5,207000.0,249751.5,42751.5,20.65
7331900270,235000.0,235000.0,258500.0,23500.0,10.0
7806210400,235000.0,255000.0,280500.0,25500.0,10.0
7338000800,238000.0,185000.0,256500.0,71500.0,38.65
16000200,238000.0,250000.0,275000.0,25000.0,10.0
7468900270,235000.0,140000.0,249000.0,109000.0,77.86
7806210070,237950.0,249500.0,274450.0,24950.0,10.0
6131600240,238000.0,190000.0,257000.0,67000.0,35.26
3224800120,235000.0,250000.0,275000.0,25000.0,10.0
1921059213,237950.0,246000.0,270600.0,24600.0,10.0
8698600395,237950.0,150000.0,252950.0,102950.0,68.63
3021059197,238000.0,247200.0,271920.0,24720.0,10.0
5125400385,235000.0,220000.0,257000.0,37000.0,16.82
7338000150,237950.0,160000.0,253950.0,93950.0,58.72
1450000210,237950.0,179500.0,255900.0,76400.0,42.56
8892900180,229051.5,250000.0,275000.0,25000.0,10.0
7338000730,235000.0,167000.0,251700.0,84700.0,50.72
5001700040,237950.0,255000.0,280500.0,25500.0,10.0
2597500840,235000.0,209950.0,255995.0,46045.0,21.93
1721059069,235000.0,235000.0,258500.0,23500.0,10.0
3224900130,229051.5,223000.0,251351.5,28351.5,12.71
1450100020,237950.0,208000.0,258750.0,50750.0,24.4
6131600285,238000.0,195500.0,257550.0,62050.0,31.74
5198600010,235000.0,180000.0,253000.0,73000.0,40.56
16000545,237950.0,250000.0,275000.0,25000.0,10.0
1450100420,229051.5,205000.0,249551.5,44551.5,21.73
6131600255,238000.0,202500.0,258250.0,55750.0,27.53
7338220280,238000.0,257000.0,282700.0,25700.0,10.0
1450000050,229051.5,201000.0,249151.5,48151.5,23.96
7116000225,237950.0,190000.0,256950.0,66950.0,35.24
9150100020,237950.0,189000.0,256850.0,67850.0,35.9
7468900235,238000.0,163500.0,254350.0,90850.0,55.57
7140600225,237950.0,137000.0,251650.0,114650.0,83.69
6138000095,238000.0,219000.0,259900.0,40900.0,18.68
7806210250,229051.5,235000.0,258500.0,23500.0,10.0
1018000276,237950.0,217000.0,259650.0,42650.0,19.65
7345000120,229051.5,206000.0,249651.5,43651.5,21.19
4472000040,235000.0,230000.0,258000.0,28000.0,12.17
3021059175,237950.0,235000.0,261450.0,26450.0,11.26
2891000610,238000.0,148900.0,252890.0,103990.0,69.84
2891000450,235000.0,229500.0,257950.0,28450.0,12.4
7345200650,238000.0,219200.0,259920.0,40720.0,18.58
7116500925,229051.5,206000.0,249651.5,43651.5,21.19
1450100330,237950.0,237950.0,261745.0,23795.0,10.0
7349650230,237950.0,247500.0,272250.0,24750.0,10.0
4399210110,229051.5,232603.0,255863.3,23260.29999999999,10.0
9499200220,229051.5,234000.0,257400.0,23400.0,10.0
3313600077,235000.0,185000.0,253500.0,68500.0,37.03
7335400065,238000.0,229950.0,260995.0,31045.0,13.5
7877400245,235000.0,193000.0,254300.0,61300.0,31.76
301402120,229051.5,240000.0,264000.0,24000.0,10.0
301400320,235000.0,255900.0,281490.0,25590.0,10.0
301402280,237950.0,223990.0,260349.0,36359.0,16.23
301402140,237950.0,250000.0,275000.0,25000.0,10.0
1321400060,275000.0,257500.0,300750.0,43250.0,16.8
7983200060,275000.0,230000.0,298000.0,68000.0,29.57
921049315,263500.0,199000.0,283400.0,84400.0,42.41
3655000070,263500.0,220000.0,285500.0,65500.0,29.77
537000445,263750.0,282950.0,311245.0,28295.0,10.0
3584000310,241500.0,225000.0,264000.0,39000.0,17.33
1745100140,241500.0,210000.0,262500.0,52500.0,25.0
7511800070,263500.0,264000.0,290400.0,26400.0,10.0
7203000640,263500.0,215000.0,285000.0,70000.0,32.56
2329500260,263500.0,232500.0,286750.0,54250.0,23.33
421049116,263750.0,216000.0,285350.0,69350.0,32.11
5559600140,275000.0,253000.0,300300.0,47300.0,18.7
7683800192,241500.0,179950.0,259495.0,79545.0,44.2
2413301070,263750.0,280000.0,308000.0,28000.0,10.0
7203000465,241500.0,245000.0,269500.0,24500.0,10.0
4222000320,275000.0,240000.0,299000.0,59000.0,24.58
251300260,275000.0,255000.0,300500.0,45500.0,17.84
2413300240,241500.0,280000.0,308000.0,28000.0,10.0
4322300340,263750.0,265000.0,291500.0,26500.0,10.0
7983000200,263750.0,250000.0,288750.0,38750.0,15.5
7983000200,241500.0,169575.0,258457.5,88882.5,52.41
7983000200,263750.0,250000.0,288750.0,38750.0,15.5
7983000200,241500.0,169575.0,258457.5,88882.5,52.41
2268000370,263500.0,190000.0,282500.0,92500.0,48.68
9315100030,275000.0,190000.0,294000.0,104000.0,54.74
2190601049,275000.0,212000.0,296200.0,84200.0,39.72
4131500140,263750.0,175000.0,281250.0,106250.0,60.71
5151600195,275000.0,283200.0,311520.0,28320.0,10.0
818500490,241500.0,153503.0,256850.3,103347.29999999999,67.33
8588000315,275000.0,225000.0,297500.0,72500.0,32.22
5152600090,263500.0,235500.0,287050.0,51550.0,21.89
7985000100,241500.0,222000.0,263700.0,41700.0,18.78
3876540600,275000.0,273000.0,302300.0,29300.0,10.73
3876540630,263750.0,205500.0,284300.0,78800.0,38.35
7941500170,241500.0,219000.0,263400.0,44400.0,20.27
5151600480,275000.0,248000.0,299800.0,51800.0,20.89
3322049126,263500.0,261000.0,289600.0,28600.0,10.96
1140000190,263750.0,219950.0,285745.0,65795.0,29.91
5151600170,241500.0,285000.0,313500.0,28500.0,10.0
1140000050,241500.0,215000.0,263000.0,48000.0,22.33
7575610170,275000.0,200000.0,295000.0,95000.0,47.5
7875200005,263750.0,140000.0,277750.0,137750.0,98.39
2268000470,241500.0,241500.0,265650.0,24150.0,10.0
7875400050,263500.0,212000.0,284700.0,72700.0,34.29
3391900130,263500.0,258750.0,289375.0,30625.0,11.84
3275300440,241500.0,230000.0,264500.0,34500.0,15.0
2268000050,263500.0,229900.0,286490.0,56590.0,24.62
2191600780,241500.0,219000.0,263400.0,44400.0,20.27
4222310290,263500.0,253000.0,288800.0,35800.0,14.15
3317010130,263750.0,236000.0,287350.0,51350.0,21.76
4222500020,263750.0,256400.0,289390.0,32990.0,12.87
2345500010,263500.0,210500.0,284550.0,74050.0,35.18
4222100280,241500.0,239999.0,265499.9,25500.900000000023,10.63
4222200280,241500.0,225000.0,264000.0,39000.0,17.33
3876540780,275000.0,221000.0,297100.0,76100.0,34.43
4222200380,263500.0,237000.0,287200.0,50200.0,21.18
7941600220,275000.0,219900.0,296990.0,77090.0,35.06
251300110,263750.0,358000.0,393800.0,35800.0,10.0
251300110,263500.0,225000.0,286000.0,61000.0,27.11
7575620750,241500.0,266000.0,292600.0,26600.0,10.0
8798000100,263500.0,252500.0,288750.0,36250.0,14.36
6928600330,263500.0,278000.0,305800.0,27800.0,10.0
7205500120,275000.0,280400.0,308440.0,28040.0,10.0
7212680850,263500.0,258000.0,289300.0,31300.0,12.13
7575600100,275000.0,285000.0,313500.0,28500.0,10.0
3322049201,275000.0,275000.0,302500.0,27500.0,10.0
7212660900,263500.0,281000.0,309100.0,28100.0,10.0
4222300040,241500.0,284850.0,313335.0,28485.0,10.0
1502400300,263500.0,235000.0,287000.0,52000.0,22.13
2413300730,263500.0,263500.0,289850.0,26350.0,10.0
821049191,263500.0,285000.0,313500.0,28500.0,10.0
5149800040,263500.0,255000.0,289000.0,34000.0,13.33
2312400230,263500.0,257000.0,289200.0,32200.0,12.53
3260700360,263500.0,279000.0,306900.0,27900.0,10.0
3275310220,241500.0,244000.0,268400.0,24400.0,10.0
4223000140,263500.0,260750.0,289575.0,28825.0,11.05
3392100140,263750.0,215000.0,285250.0,70250.0,32.67
7183000060,263750.0,260000.0,289750.0,29750.0,11.44
3568200060,263500.0,245000.0,288000.0,43000.0,17.55
3375300370,263750.0,262500.0,290000.0,27500.0,10.48
4322300140,241500.0,265000.0,291500.0,26500.0,10.0
7212660520,263750.0,280000.0,308000.0,28000.0,10.0
7941600390,275000.0,225000.0,297500.0,72500.0,32.22
6603000030,241500.0,236000.0,265100.0,29100.0,12.33
7682200340,263500.0,182000.0,281700.0,99700.0,54.78
421049114,241500.0,128000.0,254300.0,126300.0,98.67
1502400140,275000.0,275900.0,303490.0,27590.0,10.0
2821049082,263750.0,225000.0,286250.0,61250.0,27.22
3260701160,275000.0,286500.0,315150.0,28650.0,10.0
9268710140,263750.0,191950.0,282945.0,90995.0,47.41
537000416,275000.0,250000.0,300000.0,50000.0,20.0
3275300270,263500.0,250000.0,288500.0,38500.0,15.4
103400160,275000.0,263000.0,301300.0,38300.0,14.56
2312400200,263750.0,247000.0,288450.0,41450.0,16.78
3861500340,275000.0,279900.0,307890.0,27990.0,10.0
1042500013,275000.0,219950.0,296995.0,77045.0,35.03
7466900320,263750.0,242000.0,287950.0,45950.0,18.99
7682200320,275000.0,197400.0,294740.0,97340.0,49.31
3584000400,241500.0,172000.0,258700.0,86700.0,50.41
9268710390,241500.0,239000.0,265400.0,26400.0,11.05
4222310410,263500.0,230500.0,286550.0,56050.0,24.32
9315100210,263750.0,227490.0,286499.0,59009.0,25.94
2329600040,241500.0,158000.0,257300.0,99300.0,62.85
3375300150,241500.0,258500.0,284350.0,25850.0,10.0
4222200210,275000.0,245000.0,299500.0,54500.0,22.24
2019200220,263750.0,269000.0,295900.0,26900.0,10.0
2019200220,263500.0,160000.0,279500.0,119500.0,74.69
2019200220,263750.0,269000.0,295900.0,26900.0,10.0
2019200220,263500.0,160000.0,279500.0,119500.0,74.69
3375300210,263500.0,250000.0,288500.0,38500.0,15.4
8588000610,241500.0,210000.0,262500.0,52500.0,25.0
3861500330,275000.0,276000.0,303600.0,27600.0,10.0
7212660540,263750.0,200000.0,283750.0,83750.0,41.88
3375300360,263500.0,217500.0,285250.0,67750.0,31.15
2190600243,241500.0,210000.0,262500.0,52500.0,25.0
4222310220,263500.0,235500.0,287050.0,51550.0,21.89
4222200120,263750.0,240000.0,287750.0,47750.0,19.9
7466900220,241500.0,170000.0,258500.0,88500.0,52.06
7983100150,275000.0,199950.0,294995.0,95045.0,47.53
7683800212,241500.0,229000.0,264400.0,35400.0,15.46
2268000180,263750.0,230000.0,286750.0,56750.0,24.67
5151600040,263500.0,200126.0,283512.6,83386.59999999998,41.67
3674400035,275000.0,156000.0,290600.0,134600.0,86.28
2501600150,263750.0,194000.0,283150.0,89150.0,45.95
4222500410,263750.0,267000.0,293700.0,26700.0,10.0
3876540410,275000.0,242000.0,299200.0,57200.0,23.64
421049254,241500.0,179000.0,259400.0,80400.0,44.92
4222310010,275000.0,267950.0,301795.0,33845.0,12.63
4222310010,241500.0,152500.0,256750.0,104250.0,68.36
4222310010,275000.0,267950.0,301795.0,33845.0,12.63
4222310010,241500.0,152500.0,256750.0,104250.0,68.36
2329700440,241500.0,155000.0,257000.0,102000.0,65.81
100500020,263500.0,250000.0,288500.0,38500.0,15.4
2413300980,241500.0,287000.0,315700.0,28700.0,10.0
2329600280,263750.0,225900.0,286340.0,60440.0,26.76
1117000050,263750.0,250000.0,288750.0,38750.0,15.5
2019200480,263500.0,220000.0,285500.0,65500.0,29.77
7683800010,275000.0,205000.0,295500.0,90500.0,44.15
7943000020,263750.0,183000.0,282050.0,99050.0,54.13
4222700130,263750.0,279000.0,306900.0,27900.0,10.0
7575600430,241500.0,240000.0,265500.0,25500.0,10.62
2268000500,263500.0,229900.0,286490.0,56590.0,24.62
271200130,241500.0,215000.0,263000.0,48000.0,22.33
7984400005,275000.0,253500.0,300350.0,46850.0,18.48
7984400050,263500.0,207000.0,284200.0,77200.0,37.29
7153400010,263500.0,190500.0,282550.0,92050.0,48.32
4223000280,241500.0,221000.0,263600.0,42600.0,19.28
3392100050,275000.0,205000.0,295500.0,90500.0,44.15
7212651440,275000.0,280000.0,308000.0,28000.0,10.0
4222310680,263500.0,240000.0,287500.0,47500.0,19.79
1150700130,275000.0,275000.0,302500.0,27500.0,10.0
9315000010,263750.0,247500.0,288500.0,41000.0,16.57
7985000010,275000.0,251000.0,300100.0,49100.0,19.56
3275300050,241500.0,272000.0,299200.0,27200.0,10.0
7575610250,241500.0,225000.0,264000.0,39000.0,17.33
